"ArrayGene","QueryGene","Sample_Plate","Row1536","Col1536","Dox","YPD","CompScore"
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",4,15,43,48539.5,53844.5,0.901475545320321
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",4,17,37,49751.5,53241,0.934458406115588
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",4,19,43,48700.5,54183.5,0.898806832338258
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",4,23,15,45760.5,50719.5,0.902226954130068
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",4,25,5,50036.5,50936.5,0.982330941466335
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",4,27,13,46293,51113.5,0.905690277519638
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",4,27,23,49930.5,53200,0.938543233082707
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",5,3,17,48180,59995.5,0.803060229517214
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",5,9,23,48083,57871.5,0.830858021651417
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",5,13,17,48261.5,55420,0.870831829664381
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",5,15,5,50800,61185,0.830268856745934
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",5,15,43,50347.5,63847.5,0.788558674967696
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",5,17,37,52036,61804,0.841951977218303
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",5,19,43,50210.5,61865.5,0.811607438717864
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",5,23,15,50096.5,57664.5,0.868758074725351
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",5,25,5,49981,57333,0.871766696318002
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",5,27,13,49123.5,56862,0.863907354648095
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",5,27,23,49746,58658.5,0.848061235797029
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",6,3,17,45831,51693.5,0.886591157495623
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",6,9,23,45109.5,48420.5,0.931619871748536
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",6,13,17,45628.5,47030.5,0.970189557840125
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",6,15,5,48396.5,56625,0.854684326710817
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",6,15,43,50423,56893,0.886277749459512
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",6,17,37,51127,54676.5,0.93508179931049
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",6,19,43,49568.5,55722,0.889567854707297
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",6,23,15,46942.5,51376,0.913704842728122
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",6,25,5,47450.5,52456.5,0.904568547272502
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",6,27,13,46286,52252.5,0.885814075881537
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",6,27,23,47727.5,52083.5,0.916365067631784
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",7,3,17,46304.5,49641.5,0.93277801839187
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",7,9,23,45744.5,48225.5,0.948554188136981
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",7,13,17,45539.5,47357.5,0.961611149237185
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",7,15,5,47352.5,53804.5,0.88008437955933
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",7,15,43,49454.5,55008,0.89904195753345
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",7,17,37,51055.5,54068,0.944283124953762
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",7,19,43,49749.5,55274.5,0.900044324236312
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",7,23,15,47467,50506.5,0.9398196271767
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",7,25,5,47984.5,51013,0.940632779879639
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",7,27,13,47112.5,50752.5,0.92827939510369
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",7,27,23,48778,51930,0.939302907760447
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",8,3,17,46253,52381,0.883011015444531
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",8,9,23,43335.5,46236.5,0.937257361608253
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",8,13,17,42136,45295,0.930257202781764
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",8,15,5,50698.5,57778,0.877470663574371
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",8,15,43,54006,59220.5,0.91194772080614
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",8,17,37,49859,51312.5,0.971673568818514
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",8,19,43,51310.5,57224,0.896660492101216
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",8,23,15,51453.5,52386.5,0.982190068051884
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",8,25,5,52726.5,55943.5,0.942495553549563
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",8,27,13,49927.5,54335.5,0.918874400714082
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",8,27,23,50650,54458,0.930074552866429
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",9,3,17,52976.5,55936.5,0.947082852877817
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",9,9,23,53479,52627.5,1.01617975393093
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",9,13,17,53964.5,51745.5,1.04288295600584
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",9,15,5,53838.5,55983,0.96169372845328
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",9,15,43,57442,59326.5,0.968235105728469
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",9,17,37,56491.5,57394,0.984275359793707
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",9,19,43,55188,58138,0.949258660428635
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",9,23,15,53800.5,54215.5,0.992345362488587
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",9,25,5,56201,54538.5,1.03048305325596
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",9,27,13,55246,55585,0.993901232346856
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",9,27,23,56278.5,55656,1.01118477792152
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",10,3,17,43295.5,50321,0.860386319826713
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",10,9,23,44085.5,47246,0.933105448080261
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",10,13,17,44157,51190,0.862609884743114
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",10,15,5,46971,50281,0.934169964797836
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",10,15,43,46849,52759,0.887981197520802
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",10,17,37,49605,52394.5,0.946759678973938
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",10,19,43,46812,53242,0.879230682543856
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",10,23,15,45948.5,49574,0.926866906039456
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",10,25,5,48323,50383.5,0.959103674814175
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",10,27,13,46725,50430,0.926531826293873
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",10,27,23,45902.5,50738,0.904696677046789
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",11,3,17,45681.5,49367,0.925344866003606
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",11,9,23,46014.5,49953.5,0.921146666399752
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",11,13,17,47568.5,46411,1.02494020814031
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",11,15,5,47176.5,52138.5,0.904830403636468
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",11,15,43,50485,52319,0.964945813184503
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",11,17,37,52782,54549,0.96760710553814
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",11,19,43,51244.5,56265,0.910770461210344
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",11,23,15,49023,52110.5,0.940750904328302
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",11,25,5,49948.5,51158.5,0.976348016458653
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",11,27,13,49645.5,51520.5,0.963606719655283
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",11,27,23,49895,51100,0.976418786692759
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",12,3,17,44805.5,47926,0.934889204189793
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",12,9,23,45543.5,47869,0.951419499049489
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",12,13,17,46085,44589.5,1.03353928615481
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",12,15,5,46642.5,50227,0.928634001632588
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",12,15,43,49560,49024.5,1.01092310987363
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",12,17,37,51657,53519,0.965208617500327
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",12,19,43,49237,50564.5,0.9737464031089
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",12,23,15,47538.5,48717,0.975809265759386
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",12,25,5,48378,48390.5,0.999741684834833
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",12,27,13,48927.5,49473,0.988973783679987
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",12,27,23,48889.5,49686.5,0.983959425598503
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",13,3,17,45058,47053,0.957601003124137
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",13,3,18,45619.5,48520.5,0.940210838717655
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",13,9,23,46415,45487,1.02040143337657
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",13,9,24,48881,51137,0.955883215675538
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",13,13,17,46330.5,45254,1.02378795244619
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",13,13,18,47161.5,45048.5,1.04690500238632
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",13,15,5,47290,50448,0.937400888043133
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",13,15,6,49968.5,51421.5,0.97174333693105
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",13,15,43,49969,50516,0.989171747565128
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",13,15,44,51006.5,50094,1.01821575438176
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",13,17,37,51123,51652,0.989758383024859
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",13,17,38,48733.5,53919.5,0.903819582896726
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",13,19,43,50848,49608.5,1.02498563754195
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",13,19,44,51019,51691,0.986999671122633
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",13,23,15,48253.5,48141.5,1.00232647507867
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",13,23,16,48531,47360.5,1.02471468840067
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",13,25,5,48930,47797.5,1.02369370782991
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",13,25,6,48645,47718,1.01942663145983
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",13,27,13,48114,50559,0.951640657449712
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",13,27,14,48982.5,52222.5,0.937957776820336
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",13,27,23,48700.5,49278,0.988280774382077
"T.phaffii (TPHA0E02830)","S.cerevisiae (YPL204W)",13,27,24,48951.5,48494.5,1.00942374908495
"T.phaffii (TPHA0E02830)","S.kudriavzevii (Skud_16.75)",2,4,17,48748,50339.5,0.968384668103577
"T.phaffii (TPHA0E02830)","S.kudriavzevii (Skud_16.75)",2,10,23,48623,49553.5,0.981222315275409
"T.phaffii (TPHA0E02830)","S.kudriavzevii (Skud_16.75)",2,14,17,48181.5,49514,0.973088419436927
"T.phaffii (TPHA0E02830)","S.kudriavzevii (Skud_16.75)",2,16,5,46717.5,56939.5,0.820476119389879
"T.phaffii (TPHA0E02830)","S.kudriavzevii (Skud_16.75)",2,16,43,54804,57562.5,0.952078175895765
"T.phaffii (TPHA0E02830)","S.kudriavzevii (Skud_16.75)",2,18,37,55759,58895.5,0.946744657911046
"T.phaffii (TPHA0E02830)","S.kudriavzevii (Skud_16.75)",2,20,43,53940.5,57902,0.931582674173604
"T.phaffii (TPHA0E02830)","S.kudriavzevii (Skud_16.75)",2,24,15,49048.5,53459,0.917497521465048
"T.phaffii (TPHA0E02830)","S.kudriavzevii (Skud_16.75)",2,26,5,46224.5,54696,0.84511664472722
"T.phaffii (TPHA0E02830)","S.kudriavzevii (Skud_16.75)",2,28,13,48474,56982,0.85068969148152
"T.phaffii (TPHA0E02830)","S.kudriavzevii (Skud_16.75)",2,28,23,50262,56465,0.890144337200035
"T.phaffii (TPHA0E02830)","S.mikatae (Smik_6.409)",4,3,18,43970.5,47729.5,0.921243675295153
"T.phaffii (TPHA0E02830)","S.mikatae (Smik_6.409)",4,9,24,46250,46183,1.00145075027608
"T.phaffii (TPHA0E02830)","S.mikatae (Smik_6.409)",4,13,18,43375.5,44013.5,0.985504447499063
"T.phaffii (TPHA0E02830)","S.mikatae (Smik_6.409)",4,15,6,50709.5,56284.5,0.900949639776493
"T.phaffii (TPHA0E02830)","S.mikatae (Smik_6.409)",4,15,44,49438.5,56100,0.881256684491979
"T.phaffii (TPHA0E02830)","S.mikatae (Smik_6.409)",4,17,38,47869,49226,0.972433266972738
"T.phaffii (TPHA0E02830)","S.mikatae (Smik_6.409)",4,19,44,50068,53672,0.93285139365032
"T.phaffii (TPHA0E02830)","S.mikatae (Smik_6.409)",4,23,16,45984,50263.5,0.914858694679041
"T.phaffii (TPHA0E02830)","S.mikatae (Smik_6.409)",4,25,6,51069,52093.5,0.980333438912724
"T.phaffii (TPHA0E02830)","S.mikatae (Smik_6.409)",4,27,14,50197,52169.5,0.962190551950852
"T.phaffii (TPHA0E02830)","S.mikatae (Smik_6.409)",4,27,24,51311.5,51942.5,0.987851951677336
"T.phaffii (TPHA0E02830)","T.blattae (TBLA0A02040)",2,3,18,45623.5,53375,0.854772833723653
"T.phaffii (TPHA0E02830)","T.blattae (TBLA0A02040)",2,9,24,45272.5,50482,0.896804801711501
"T.phaffii (TPHA0E02830)","T.blattae (TBLA0A02040)",2,13,18,45527.5,50080.5,0.909086370942782
"T.phaffii (TPHA0E02830)","T.blattae (TBLA0A02040)",2,15,6,44546.5,56881,0.78315254654454
"T.phaffii (TPHA0E02830)","T.blattae (TBLA0A02040)",2,15,44,55301,60571,0.9129946674151
"T.phaffii (TPHA0E02830)","T.blattae (TBLA0A02040)",2,17,38,50928.5,56563.5,0.900377451890353
"T.phaffii (TPHA0E02830)","T.blattae (TBLA0A02040)",2,19,44,52644.5,57500,0.91555652173913
"T.phaffii (TPHA0E02830)","T.blattae (TBLA0A02040)",2,23,16,46713.5,54846,0.85172118294862
"T.phaffii (TPHA0E02830)","T.blattae (TBLA0A02040)",2,25,6,45290,55184,0.820708901130763
"T.phaffii (TPHA0E02830)","T.blattae (TBLA0A02040)",2,27,14,46861,55532,0.843855794857019
"T.phaffii (TPHA0E02830)","T.blattae (TBLA0A02040)",2,27,24,47222.5,55101,0.857017114026969
"T.phaffii (TPHA0E02830)","T.blattae (TBLA0B05310)",3,4,17,46164,46966.5,0.982913353134681
"T.phaffii (TPHA0E02830)","T.blattae (TBLA0B05310)",3,10,23,46473,45997.5,1.01033751834339
"T.phaffii (TPHA0E02830)","T.blattae (TBLA0B05310)",3,14,17,45235.5,49955.5,0.905515909159152
"T.phaffii (TPHA0E02830)","T.blattae (TBLA0B05310)",3,16,5,49117.5,55573,0.88383747503284
"T.phaffii (TPHA0E02830)","T.blattae (TBLA0B05310)",3,16,43,49516.5,52595.5,0.941458870055423
"T.phaffii (TPHA0E02830)","T.blattae (TBLA0B05310)",3,18,37,51410.5,53645.5,0.958337605204537
"T.phaffii (TPHA0E02830)","T.blattae (TBLA0B05310)",3,20,43,51774.5,53048.5,0.975984240836216
"T.phaffii (TPHA0E02830)","T.blattae (TBLA0B05310)",3,24,15,47848.5,51010.5,0.938012762078396
"T.phaffii (TPHA0E02830)","T.blattae (TBLA0B05310)",3,26,5,48518.5,52597.5,0.922448785588669
"T.phaffii (TPHA0E02830)","T.blattae (TBLA0B05310)",3,28,13,49431,53227,0.928682811355139
"T.phaffii (TPHA0E02830)","T.blattae (TBLA0B05310)",3,28,23,49454,53266.5,0.928425933748228
"T.phaffii (TPHA0E02830)","T.delbrueckii (TDEL0E05230)",6,4,17,47237,49196.5,0.960169930787759
"T.phaffii (TPHA0E02830)","T.delbrueckii (TDEL0E05230)",6,10,23,46927,48199.5,0.973599311196174
"T.phaffii (TPHA0E02830)","T.delbrueckii (TDEL0E05230)",6,14,17,46017,45224.5,1.01752368738184
"T.phaffii (TPHA0E02830)","T.delbrueckii (TDEL0E05230)",6,16,5,50482,56201,0.898240244835501
"T.phaffii (TPHA0E02830)","T.delbrueckii (TDEL0E05230)",6,16,43,50833,55705,0.912539269365407
"T.phaffii (TPHA0E02830)","T.delbrueckii (TDEL0E05230)",6,18,37,51387.5,54859.5,0.936711052780284
"T.phaffii (TPHA0E02830)","T.delbrueckii (TDEL0E05230)",6,20,43,50666,54144,0.935763888888889
"T.phaffii (TPHA0E02830)","T.delbrueckii (TDEL0E05230)",6,24,15,47749.5,51720,0.923230858468677
"T.phaffii (TPHA0E02830)","T.delbrueckii (TDEL0E05230)",6,26,5,47252.5,51402.5,0.919264627206848
"T.phaffii (TPHA0E02830)","T.delbrueckii (TDEL0E05230)",6,28,13,47412,53044.5,0.893815569945989
"T.phaffii (TPHA0E02830)","T.delbrueckii (TDEL0E05230)",6,28,23,48487,52325,0.926650740563784
"T.phaffii (TPHA0E02830)","T.phaffii (TPHA0E02830)",10,4,17,45111,48317.5,0.93363688104724
"T.phaffii (TPHA0E02830)","T.phaffii (TPHA0E02830)",10,10,23,45787.5,47952.5,0.954851154788593
"T.phaffii (TPHA0E02830)","T.phaffii (TPHA0E02830)",10,14,17,44979.5,46402,0.969343993793371
"T.phaffii (TPHA0E02830)","T.phaffii (TPHA0E02830)",10,16,5,49292,50690,0.97242059577826
"T.phaffii (TPHA0E02830)","T.phaffii (TPHA0E02830)",10,16,43,47145.5,51629,0.913159270952372
"T.phaffii (TPHA0E02830)","T.phaffii (TPHA0E02830)",10,18,37,48871.5,52519.5,0.930540085111244
"T.phaffii (TPHA0E02830)","T.phaffii (TPHA0E02830)",10,20,43,47514.5,52032.5,0.913169653581896
"T.phaffii (TPHA0E02830)","T.phaffii (TPHA0E02830)",10,24,15,47230.5,48575,0.972321152856408
"T.phaffii (TPHA0E02830)","T.phaffii (TPHA0E02830)",10,26,5,48622.5,50272,0.967188494589433
"T.phaffii (TPHA0E02830)","T.phaffii (TPHA0E02830)",10,28,13,48235.5,50631.5,0.952677680890355
"T.phaffii (TPHA0E02830)","T.phaffii (TPHA0E02830)",10,28,23,47427.5,51295,0.924602787796082
"T.phaffii (TPHA0E02830)","T.phaffii (TPHA0J02370)",9,4,17,52072.5,52907,0.984227039900202
"T.phaffii (TPHA0E02830)","T.phaffii (TPHA0J02370)",9,10,23,51822.5,53319.5,0.971923967779143
"T.phaffii (TPHA0E02830)","T.phaffii (TPHA0J02370)",9,14,17,54211.5,51165.5,1.05953230203946
"T.phaffii (TPHA0E02830)","T.phaffii (TPHA0J02370)",9,16,5,52965,55973,0.946259803833991
"T.phaffii (TPHA0E02830)","T.phaffii (TPHA0J02370)",9,16,43,52533,55315,0.949706227967098
"T.phaffii (TPHA0E02830)","T.phaffii (TPHA0J02370)",9,18,37,52335.5,56869,0.920281700047478
"T.phaffii (TPHA0E02830)","T.phaffii (TPHA0J02370)",9,20,43,53509.5,56879,0.940760210270926
"T.phaffii (TPHA0E02830)","T.phaffii (TPHA0J02370)",9,24,15,53413.5,54174,0.985961900542696
"T.phaffii (TPHA0E02830)","T.phaffii (TPHA0J02370)",9,26,5,52499.5,53169,0.98740807613459
"T.phaffii (TPHA0E02830)","T.phaffii (TPHA0J02370)",9,28,13,51946,55083.5,0.943041019543057
"T.phaffii (TPHA0E02830)","T.phaffii (TPHA0J02370)",9,28,23,52953,53712,0.985869079535299
"T.phaffii (TPHA0E02830)","V.polyspora (Kpol_1002.53)",7,4,17,47394.5,48029.5,0.986778958764926
"T.phaffii (TPHA0E02830)","V.polyspora (Kpol_1002.53)",7,10,23,47311,48392.5,0.977651495582993
"T.phaffii (TPHA0E02830)","V.polyspora (Kpol_1002.53)",7,14,17,47586,48828.5,0.974553795426851
"T.phaffii (TPHA0E02830)","V.polyspora (Kpol_1002.53)",7,16,5,49927.5,54168,0.921715773150199
"T.phaffii (TPHA0E02830)","V.polyspora (Kpol_1002.53)",7,16,43,49468.5,54428.5,0.908871271484608
"T.phaffii (TPHA0E02830)","V.polyspora (Kpol_1002.53)",7,18,37,51126,55527,0.920741261008158
"T.phaffii (TPHA0E02830)","V.polyspora (Kpol_1002.53)",7,20,43,50099,54281.5,0.922947965697337
"T.phaffii (TPHA0E02830)","V.polyspora (Kpol_1002.53)",7,24,15,48415.5,49238.5,0.983285437208688
"T.phaffii (TPHA0E02830)","V.polyspora (Kpol_1002.53)",7,26,5,47562,52044.5,0.913871782801257
"T.phaffii (TPHA0E02830)","V.polyspora (Kpol_1002.53)",7,28,13,48736,50863.5,0.95817236328605
"T.phaffii (TPHA0E02830)","V.polyspora (Kpol_1002.53)",7,28,23,48707,52611,0.925794985839463
"T.phaffii (TPHA0E02830)","V.polyspora (Kpol_1033.51)",8,4,17,45099.5,49343.5,0.91399069786294
"T.phaffii (TPHA0E02830)","V.polyspora (Kpol_1033.51)",8,10,23,41050.5,45856,0.895204553384508
"T.phaffii (TPHA0E02830)","V.polyspora (Kpol_1033.51)",8,14,17,41793,45204,0.924542075922485
"T.phaffii (TPHA0E02830)","V.polyspora (Kpol_1033.51)",8,16,5,49081,57967,0.846705884382494
"T.phaffii (TPHA0E02830)","V.polyspora (Kpol_1033.51)",8,16,43,48204,56565.5,0.852180215855955
"T.phaffii (TPHA0E02830)","V.polyspora (Kpol_1033.51)",8,18,37,47648.5,54616,0.872427493774718
"T.phaffii (TPHA0E02830)","V.polyspora (Kpol_1033.51)",8,20,43,50497,56439,0.894718191321604
"T.phaffii (TPHA0E02830)","V.polyspora (Kpol_1033.51)",8,24,15,45226.5,50985,0.88705501618123
"T.phaffii (TPHA0E02830)","V.polyspora (Kpol_1033.51)",8,26,5,51761,56383,0.918024936594364
"T.phaffii (TPHA0E02830)","V.polyspora (Kpol_1033.51)",8,28,13,49124.5,55875.5,0.879177814963624
"T.phaffii (TPHA0E02830)","V.polyspora (Kpol_1033.51)",8,28,23,52857.5,58482.5,0.903817381267901
"T.phaffii (TPHA0E02830)","Vehicle (Empty)",1,4,18,46575,54233,0.858794460937068
"T.phaffii (TPHA0E02830)","Vehicle (Empty)",1,10,24,48494,56512.5,0.85811103738111
"T.phaffii (TPHA0E02830)","Vehicle (Empty)",1,14,18,46654,61132.5,0.763161984214616
"T.phaffii (TPHA0E02830)","Vehicle (Empty)",1,16,6,46465.5,59955,0.775006254691018
"T.phaffii (TPHA0E02830)","Vehicle (Empty)",1,16,44,52570.5,64261.5,0.818071473588385
"T.phaffii (TPHA0E02830)","Vehicle (Empty)",1,18,38,53861.5,62222.5,0.865627385592029
"T.phaffii (TPHA0E02830)","Vehicle (Empty)",1,20,44,55903,64414,0.867870338746235
"T.phaffii (TPHA0E02830)","Vehicle (Empty)",1,24,16,50479,57557.5,0.877018633540373
"T.phaffii (TPHA0E02830)","Vehicle (Empty)",1,26,6,46558.5,56549.5,0.823322929468872
"T.phaffii (TPHA0E02830)","Vehicle (Empty)",1,28,14,48059.5,62730.5,0.766126525374419
"T.phaffii (TPHA0E02830)","Vehicle (Empty)",1,28,24,49405.5,62826,0.786386209531086
"T.phaffii (TPHA0E02830)","Vehicle (Empty)",2,4,18,46972.5,50415,0.931716750966974
"T.phaffii (TPHA0E02830)","Vehicle (Empty)",2,10,24,46936.5,48716.5,0.963462071372122
"T.phaffii (TPHA0E02830)","Vehicle (Empty)",2,14,18,46625.5,49782,0.936593547868708
"T.phaffii (TPHA0E02830)","Vehicle (Empty)",2,16,6,44825,56344.5,0.795552360922539
"T.phaffii (TPHA0E02830)","Vehicle (Empty)",2,16,44,55571,58922.5,0.943120200263057
"T.phaffii (TPHA0E02830)","Vehicle (Empty)",2,18,38,52537.5,59277,0.886304974948125
"T.phaffii (TPHA0E02830)","Vehicle (Empty)",2,20,44,54875,59089.5,0.928675991504413
"T.phaffii (TPHA0E02830)","Vehicle (Empty)",2,24,16,47988,54992,0.872636019784696
"T.phaffii (TPHA0E02830)","Vehicle (Empty)",2,26,6,44638,54152.5,0.824301740455196
"T.phaffii (TPHA0E02830)","Vehicle (Empty)",2,28,14,46505.5,57113,0.81427170696689
"T.phaffii (TPHA0E02830)","Vehicle (Empty)",2,28,24,47445,58135.5,0.816110638078283
"T.phaffii (TPHA0E02830)","Vehicle (Empty)",3,4,18,43525.5,46191.5,0.942283753504433
"T.phaffii (TPHA0E02830)","Vehicle (Empty)",3,10,24,43681.5,50036,0.873001438963946
"T.phaffii (TPHA0E02830)","Vehicle (Empty)",3,14,18,43728.5,48489,0.901823093897585
"T.phaffii (TPHA0E02830)","Vehicle (Empty)",3,16,6,46439.5,55834,0.831742307554537
"T.phaffii (TPHA0E02830)","Vehicle (Empty)",3,16,44,47710,54079,0.882227851846373
"T.phaffii (TPHA0E02830)","Vehicle (Empty)",3,18,38,48371.5,54764.5,0.883263793150672
"T.phaffii (TPHA0E02830)","Vehicle (Empty)",3,20,44,49982.5,55489,0.900764115410261
"T.phaffii (TPHA0E02830)","Vehicle (Empty)",3,24,16,46025,52126.5,0.882948212521462
"T.phaffii (TPHA0E02830)","Vehicle (Empty)",3,26,6,47012.5,52098.5,0.902377227751279
"T.phaffii (TPHA0E02830)","Vehicle (Empty)",3,28,14,47809,56762,0.842271237799937
"T.phaffii (TPHA0E02830)","Vehicle (Empty)",3,28,24,46292.5,54453.5,0.8501290091546
